ax,ay,az,gx,gy,gz,label
0.09,-0.21,0.93,-6.10,14.16,4.46,m
0.15,-0.18,0.97,-4.46,6.71,1.22,m
0.12,-0.18,0.98,-2.75,1.53,1.65,m
0.11,-0.21,1.02,-1.53,4.64,-1.89,m
0.08,-0.26,1.07,-2.62,4.46,-5.80,m
0.06,-0.32,1.09,-8.18,2.50,-5.31,m
0.04,-0.36,1.13,-14.47,0.61,-8.24,m
-0.03,-0.40,1.14,-23.99,-0.49,-10.25,m
-0.09,-0.35,1.16,-40.16,5.37,-11.05,m
-0.14,-0.23,1.17,-54.75,13.98,-2.93,m
-0.24,-0.11,1.13,-71.41,21.79,16.66,m
-0.31,0.01,1.10,-73.55,29.60,31.13,m
-0.33,0.14,1.00,-74.71,41.99,48.10,m
-0.24,0.23,0.94,-66.71,48.71,71.66,m
-0.13,0.26,0.88,-55.18,59.27,75.56,m
-0.10,0.26,0.80,-43.76,72.20,63.54,m
0.03,0.20,0.68,-32.17,85.45,55.85,m
0.08,-0.01,0.57,-30.15,105.65,64.76,m
0.52,-0.04,0.49,-39.25,118.47,102.17,m
0.99,-0.07,0.47,-36.93,102.11,73.00,m
1.00,0.05,0.46,-32.04,70.43,22.40,m
0.93,-0.01,0.45,-20.63,55.79,-1.40,m
1.06,-0.01,0.50,-22.58,40.41,14.22,m
0.96,0.05,0.53,-29.36,8.18,14.71,m
0.81,0.26,0.57,-31.07,-4.94,8.85,m
0.62,0.26,0.58,-21.61,-9.95,13.67,m
0.56,0.19,0.56,-20.51,-14.28,20.69,m
0.67,0.22,0.51,-24.78,-18.19,25.33,m
0.59,0.34,0.50,-18.31,-29.54,19.41,m
0.48,0.25,0.49,-0.92,-36.44,9.83,m
0.50,0.21,0.46,9.83,-47.18,2.26,m
0.52,0.28,0.58,14.59,-54.08,-15.32,m
0.63,0.38,0.68,24.90,-58.04,-24.84,m
0.28,0.28,0.59,18.92,-66.04,-22.58,m
0.23,0.41,0.78,17.21,-47.79,-16.66,m
0.21,0.35,0.91,17.40,-43.46,-14.95,m
0.20,0.38,0.83,14.22,-33.33,-32.78,m
-0.04,0.24,0.96,23.19,-35.28,-38.39,m
-0.11,0.11,1.07,-3.85,-6.77,-19.71,m
0.00,0.30,1.12,-15.75,2.99,-33.75,m
0.01,0.28,1.13,-28.69,16.42,-36.87,m
0.14,0.36,1.20,-48.83,24.23,-21.06,m
0.06,0.49,1.23,-72.20,22.03,14.65,m
0.03,0.63,1.15,-92.96,28.87,41.08,m
0.14,0.84,1.07,-94.91,36.13,41.38,m
0.14,0.73,1.03,-85.88,45.90,34.30,m
0.05,0.47,1.00,-76.48,50.96,27.40,m
0.10,0.53,0.94,-90.27,67.26,28.32,m
0.15,0.71,0.91,-93.38,69.95,41.44,m
-0.13,0.52,0.85,-92.90,70.31,61.16,m
-0.04,0.69,0.72,-120.54,119.20,67.63,m
0.66,1.19,0.64,-101.07,128.23,35.28,m
0.14,0.78,0.57,-58.23,87.83,20.14,m
0.04,0.84,0.47,-66.16,118.84,50.60,m
0.57,0.88,0.30,-52.43,123.78,41.99,m
-0.03,0.62,0.23,-31.37,144.90,13.79,m
0.27,0.83,-0.03,-33.81,169.92,64.82,m
0.53,0.61,-0.13,-21.67,134.28,14.65,m
0.22,0.58,-0.23,-17.88,123.05,-25.27,m
0.63,0.88,-0.37,-5.92,128.85,13.98,m
1.04,0.66,-0.37,18.37,75.38,25.39,m
0.88,0.66,-0.36,13.49,17.52,-4.94,m
0.92,0.77,-0.34,11.29,17.94,-21.12,m
0.96,0.87,-0.24,15.63,-1.40,-21.79,m
0.76,0.69,-0.17,24.78,-22.09,-5.49,m
0.57,0.57,-0.19,23.74,-30.21,4.70,m
1.03,0.70,-0.19,8.67,-39.79,-27.53,m
0.73,0.74,-0.19,18.98,-64.39,-53.89,m
0.70,0.71,-0.17,18.86,-63.66,-27.16,m
0.78,0.82,-0.12,25.15,-80.87,-9.95,m
0.39,0.51,-0.06,36.32,-100.16,-28.81,m
0.39,0.47,-0.03,26.79,-90.76,-60.18,m
0.37,0.64,0.05,23.80,-90.45,-74.22,m
0.15,0.64,0.32,26.92,-80.20,-64.33,m
0.27,0.62,0.42,18.37,-74.89,-31.56,m
0.48,0.65,0.44,8.54,-63.29,-39.67,m
0.30,0.56,0.79,11.05,-52.31,-47.49,m
0.31,0.61,0.84,-6.47,-42.60,-28.26,m
0.48,0.98,0.69,-19.65,-43.88,-15.56,m
0.33,1.01,0.93,11.54,-56.34,-9.34,m
0.20,0.70,1.00,10.80,-34.00,16.30,m
0.58,0.81,0.90,0.00,1.53,6.29,m
0.45,0.74,0.89,13.85,-7.63,-6.47,m
0.26,0.71,0.86,19.78,-15.44,20.81,m
0.32,0.50,0.77,23.80,-14.04,30.76,m
0.43,0.55,0.69,16.42,5.25,-9.09,m
0.50,0.62,0.69,20.69,-1.53,-24.84,m
0.53,0.60,0.62,23.01,-23.25,7.57,m
0.52,0.58,0.64,22.64,-19.29,21.55,m
0.54,0.48,0.67,22.95,-14.34,-1.22,m
0.50,0.59,0.69,28.14,-20.81,-22.16,m
0.40,0.47,0.67,21.85,-21.00,-2.50,m
0.47,0.45,0.68,14.53,-9.22,1.77,m
0.53,0.50,0.70,7.69,-1.53,-7.14,m
0.48,0.49,0.68,8.30,-6.10,-9.64,m
0.45,0.49,0.69,4.33,-8.67,0.92,m
0.51,0.50,0.70,0.92,-6.90,12.33,m
0.50,0.48,0.71,1.89,-13.06,12.27,m
0.39,0.48,0.70,2.44,-13.24,7.08,m
0.35,0.51,0.71,1.16,-5.07,9.40,m
0.46,0.52,0.72,2.32,-0.73,11.72,m
0.46,0.51,0.73,6.59,-5.13,-0.55,m
0.31,0.43,0.72,8.91,-7.63,-4.94,m
0.41,0.46,0.73,3.66,3.85,6.71,m
0.53,0.45,0.75,2.99,4.94,1.40,m
0.48,0.44,0.74,3.97,-2.81,-16.78,m
0.43,0.44,0.75,6.47,-5.37,-29.79,m
0.34,0.42,0.76,5.49,-5.68,-29.79,m
0.40,0.43,0.72,1.71,2.99,-22.22,m
0.50,0.49,0.73,4.09,1.16,-23.38,m
0.51,0.54,0.71,9.46,-3.30,-37.66,m
0.41,0.50,0.68,19.23,-7.57,-56.46,m
0.27,0.54,0.65,29.66,-14.34,-57.43,m
0.38,0.58,0.66,36.32,-6.35,-31.31,m
0.57,0.41,0.66,36.38,-15.69,-11.23,m
