ax,ay,az,gx,gy,gz,label
0.16,0.30,0.89,3.66,1.59,6.41,m
0.17,0.28,0.89,3.42,2.75,3.30,m
0.15,0.29,0.89,2.26,8.18,3.36,m
0.20,0.27,0.86,3.05,9.34,5.86,m
0.19,0.27,0.87,2.62,0.55,6.65,m
0.16,0.26,0.88,1.53,3.17,4.94,m
0.20,0.26,0.87,-0.37,10.13,5.74,m
0.23,0.29,0.87,-1.22,6.53,6.04,m
0.20,0.28,0.89,0.98,0.79,4.52,m
0.14,0.25,0.90,1.89,1.28,4.15,m
0.18,0.27,0.91,1.59,5.49,7.39,m
0.18,0.26,0.90,1.59,3.91,7.51,m
0.18,0.25,0.92,2.69,3.11,7.81,m
0.15,0.24,0.92,4.39,3.42,9.58,m
0.12,0.24,0.96,7.26,4.33,17.52,m
0.22,0.24,1.00,8.67,3.66,24.96,m
0.22,0.20,1.09,4.94,-1.34,16.17,m
0.13,0.19,1.14,17.15,2.08,13.67,m
0.21,0.19,1.12,28.44,18.68,24.05,m
0.41,0.20,1.03,34.48,26.31,26.37,m
0.57,0.15,0.89,34.85,13.85,22.03,m
0.82,0.20,0.79,22.71,-10.19,-4.09,m
0.91,0.31,0.67,22.71,-38.82,-8.06,m
0.74,0.41,0.65,37.66,-66.65,1.77,m
0.72,0.39,0.62,36.07,-80.57,-4.70,m
0.55,0.43,0.62,20.57,-80.02,-43.82,m
0.48,0.42,0.57,12.39,-61.77,-73.18,m
0.51,0.46,0.49,0.79,-44.25,-78.98,m
0.16,0.45,0.64,-1.77,-60.49,-62.62,m
-0.21,0.34,0.77,10.25,-66.10,-39.37,m
-0.37,0.28,0.79,9.83,-55.42,-17.64,m
-0.40,0.33,0.82,5.19,-32.71,-14.59,m
-0.52,0.12,0.84,15.63,-10.80,-31.43,m
-0.40,0.25,0.79,9.34,-12.88,-37.29,m
-0.64,0.28,0.84,8.91,-65.80,-43.52,m
-0.74,0.19,0.93,15.08,-76.48,-21.42,m
-1.00,0.07,1.02,20.69,-38.94,-19.53,m
-0.86,-0.05,0.93,17.21,-12.39,-25.21,m
-0.83,-0.03,0.97,-4.03,-6.29,-31.13,m
-0.82,0.08,0.97,0.55,-5.74,-31.13,m
-0.87,0.04,0.98,15.75,13.43,-14.71,m
-0.77,-0.01,0.92,22.22,-3.23,9.83,m
-0.89,0.08,0.95,17.82,-10.19,9.89,m
-0.80,0.20,0.95,9.28,6.47,2.44,m
-0.66,0.23,0.93,13.49,19.47,-5.31,m
-0.55,0.20,0.84,19.23,33.20,-11.66,m
-0.41,0.12,0.78,26.18,35.03,-11.05,m
-0.34,0.02,0.85,30.58,14.89,-4.03,m
-0.31,0.03,0.85,29.85,6.65,19.04,m
-0.42,0.14,0.82,26.25,5.07,31.25,m
-0.27,0.14,0.81,21.00,17.33,32.71,m
-0.09,-0.00,0.87,11.29,28.63,27.95,m
-0.18,0.03,0.84,-1.83,26.43,17.64,m
-0.13,0.07,0.77,-16.11,43.95,17.64,m
0.07,0.02,0.79,-29.54,66.83,4.58,m
0.04,-0.03,0.86,-38.45,87.89,-10.19,m
0.36,0.10,0.77,-36.93,144.47,-11.60,m
0.85,0.22,0.70,-27.34,117.98,-40.95,m
0.49,0.07,0.99,0.92,74.83,-46.51,m
0.79,-0.27,0.94,28.75,65.98,50.54,m
0.92,0.06,1.02,22.16,41.99,4.09,m
0.83,-0.12,1.00,28.02,64.45,-16.11,m
0.84,-0.34,0.92,23.99,20.69,-38.15,m
0.82,-0.38,0.91,9.22,13.43,-40.59,m
0.77,-0.38,0.89,-3.17,-6.10,-38.57,m
0.64,-0.22,0.92,-8.42,-36.74,-26.18,m
0.58,-0.22,0.98,-15.99,-35.34,-35.22,m
0.59,-0.29,0.96,-32.59,-24.90,-42.66,m
0.65,-0.29,0.96,-29.11,-28.38,-39.06,m
0.69,-0.08,0.80,-18.43,-27.89,-24.48,m
0.54,-0.04,0.85,-39.18,-34.97,-13.31,m
0.49,-0.14,0.73,-86.06,-17.15,25.63,m
0.52,0.14,0.54,-47.24,-28.87,43.76,m
0.10,0.56,0.64,-15.08,-65.67,26.00,m
-0.08,0.35,0.77,0.37,-38.76,22.16,m
-0.10,0.17,0.71,30.76,19.35,37.96,m
-0.06,0.05,0.66,62.32,1.71,33.45,m
-0.44,0.08,0.76,38.88,-58.23,26.79,m
-0.51,-0.03,0.91,19.04,-57.01,8.73,m
-0.42,-0.05,0.90,-12.33,-18.68,-27.77,m
-0.30,0.29,0.85,-41.44,-0.85,-45.23,m
-0.51,0.34,0.92,-37.35,-1.22,-40.65,m
-0.49,0.21,0.93,-35.10,-0.31,-27.95,m
-0.53,0.24,1.02,-42.72,-16.72,-30.88,m
-0.50,0.39,1.04,-63.42,-18.92,-53.65,m
-0.69,0.51,1.18,-53.53,-19.71,-47.36,m
-0.54,0.46,1.14,-18.43,5.55,-31.07,m
-0.45,0.31,1.04,-1.95,8.30,-18.49,m
-0.45,0.40,0.97,-11.47,-6.04,-23.38,m
-0.45,0.58,0.96,-28.99,-7.39,-49.62,m
-0.34,0.58,0.93,-5.43,8.36,-51.57,m
-0.16,0.52,0.84,27.28,12.82,-22.77,m
-0.19,0.45,0.82,47.36,-7.57,-16.91,m
-0.18,0.28,0.71,57.31,-13.79,-11.41,m
0.02,0.12,0.73,58.84,-38.88,-28.69,m
-0.11,-0.10,0.74,50.11,-56.88,-43.76,m
-0.21,-0.18,0.77,38.51,-55.05,-38.94,m
-0.55,-0.33,0.80,31.31,-49.38,16.97,m
-0.31,0.01,0.93,-31.92,-8.73,7.81,m
-0.33,0.21,1.10,-64.45,30.46,-22.34,m
0.06,0.05,0.80,-34.91,89.29,3.17,m
0.09,0.14,0.84,-60.30,79.59,-16.30,m
0.38,0.14,0.88,-55.60,60.91,8.24,m
0.52,-0.02,1.06,-27.28,68.66,23.74,m
0.61,-0.07,0.99,-16.72,60.00,47.30,m
0.65,-0.01,1.02,-14.83,16.11,46.75,m
0.72,0.05,1.04,-4.39,-1.83,40.95,m
0.51,0.06,1.10,-0.37,-30.03,45.29,m
0.21,0.09,1.19,4.09,-41.02,33.39,m
0.13,0.20,1.11,6.41,-11.84,29.36,m
0.13,0.25,0.97,11.23,9.70,8.18,m
0.02,0.18,0.94,11.47,0.37,-3.78,m
-0.07,0.13,0.91,2.26,2.50,5.86,m
0.01,0.29,0.83,-4.52,-6.10,5.80,m
-0.05,0.35,0.93,-3.78,-25.70,0.06,m
