ax,ay,az,gx,gy,gz,label
0.24,0.19,0.91,1.16,2.26,3.23,m
0.23,0.18,0.94,1.40,0.24,3.66,m
0.23,0.20,0.93,1.71,2.01,5.00,m
0.24,0.22,0.94,2.75,1.53,7.26,m
0.25,0.25,1.00,1.46,2.50,7.26,m
0.28,0.28,1.05,-0.55,8.79,6.35,m
0.34,0.34,1.12,2.32,17.03,7.26,m
0.40,0.38,1.15,5.13,26.43,0.85,m
0.46,0.35,1.17,10.68,37.35,-3.78,m
0.53,0.30,1.11,16.97,44.98,-3.11,m
0.57,0.40,1.08,10.01,41.63,-8.00,m
0.50,0.39,1.19,11.54,43.95,-12.82,m
0.54,0.33,1.08,31.86,59.14,-2.50,m
0.63,0.27,0.96,42.18,60.55,10.38,m
0.72,0.30,0.85,47.30,57.43,16.66,m
0.66,0.19,0.76,44.56,47.00,14.34,m
0.52,0.15,0.70,33.26,31.74,14.28,m
0.37,0.25,0.74,45.47,25.27,29.24,m
0.35,0.20,0.56,68.05,25.51,36.25,m
0.19,0.11,0.52,54.14,-5.92,12.45,m
-0.06,0.03,0.64,49.19,-35.22,1.28,m
-0.27,-0.08,0.63,48.22,-35.03,0.61,m
-0.31,-0.06,0.56,24.05,-42.30,-10.93,m
-0.54,0.04,0.65,-42.48,-70.56,-72.57,m
-0.76,0.23,1.01,-93.81,-51.64,-102.66,m
-0.74,0.35,1.14,-21.00,22.22,-71.47,m
-0.38,0.25,0.90,24.84,87.59,-57.43,m
-0.13,-0.05,0.61,19.78,89.17,-76.29,m
0.01,-0.31,0.55,-5.49,70.25,-74.16,m
0.17,-0.14,0.63,-11.17,58.96,-55.18,m
0.28,-0.19,0.59,-9.16,62.26,-60.18,m
0.29,-0.47,0.64,-17.88,45.35,-52.19,m
0.37,-0.26,0.71,-34.55,39.31,-33.63,m
0.60,-0.13,0.55,-51.27,41.56,-44.31,m
0.68,-0.18,0.85,-51.09,8.91,-40.41,m
0.68,-0.23,0.89,-46.57,27.95,-38.09,m
0.98,-0.20,0.80,-40.34,38.70,-25.88,m
1.18,-0.07,0.83,-20.26,15.63,-19.90,m
1.19,-0.07,0.89,-19.71,-1.89,-36.07,m
1.12,-0.15,0.99,-17.94,-6.35,-47.00,m
1.10,-0.20,1.02,-3.42,-2.87,-38.45,m
1.05,-0.17,1.03,15.87,-4.76,-25.76,m
0.82,-0.35,1.06,22.89,-4.70,-18.25,m
0.79,-0.21,1.01,6.71,6.71,-4.88,m
0.75,-0.02,1.01,4.64,10.01,-0.98,m
0.75,-0.01,0.92,11.60,18.92,-0.24,m
0.72,-0.11,0.84,9.34,18.49,-0.98,m
0.75,-0.08,0.72,3.66,14.71,3.05,m
0.62,-0.00,0.76,8.61,13.06,8.48,m
0.64,-0.04,0.63,19.41,14.16,16.60,m
0.59,-0.14,0.57,-4.27,-10.31,6.71,m
0.37,0.03,0.74,-8.00,-25.57,9.64,m
0.34,0.02,0.64,21.12,-11.41,19.41,m
0.36,-0.15,0.49,27.22,-15.01,19.53,m
0.29,-0.11,0.57,1.28,-35.83,8.12,m
0.21,-0.11,0.68,4.46,-36.87,10.50,m
0.16,-0.20,0.67,16.17,-33.39,17.27,m
0.14,-0.16,0.67,10.44,-33.20,18.55,m
-0.01,-0.15,0.74,-4.88,-40.95,7.51,m
-0.25,-0.07,0.96,-18.07,-42.91,-1.46,m
-0.37,0.03,1.14,-18.37,-24.84,-11.23,m
-0.33,-0.07,1.15,-23.07,2.44,-35.52,m
-0.20,-0.20,1.01,-28.14,25.27,-43.95,m
-0.10,-0.14,0.87,-40.59,25.82,-47.55,m
-0.12,-0.08,0.94,-61.28,23.13,-69.95,m
-0.02,-0.17,0.90,-54.32,36.44,-76.54,m
0.22,-0.19,0.68,-45.35,44.31,-70.31,m
0.25,-0.20,0.70,-63.48,18.07,-84.17,m
0.29,-0.12,0.82,-81.54,10.25,-96.31,m
0.54,0.09,0.72,-67.02,16.54,-79.59,m
0.59,-0.03,0.90,-47.36,3.36,-82.95,m
0.53,-0.43,0.86,-47.85,15.38,-76.90,m
0.94,-0.06,0.67,-43.76,23.38,-33.87,m
1.15,-0.07,0.80,-46.08,-19.23,-50.48,m
0.72,-0.36,0.96,-44.01,-26.61,-47.00,m
0.79,-0.23,0.87,-36.80,-7.87,-19.59,m
0.97,-0.05,0.79,-28.20,-7.02,-1.89,m
0.75,-0.03,0.88,-18.13,-36.93,-10.44,m
0.44,-0.16,0.93,-9.34,-24.90,-3.05,m
0.43,-0.05,0.91,-4.82,-8.85,18.49,m
0.48,0.11,0.90,-3.54,-11.47,19.23,m
0.36,0.14,0.95,-2.69,-13.67,12.63,m
0.35,0.18,0.93,2.20,-2.99,12.76,m
0.39,0.16,0.90,9.28,8.12,12.33,m
0.42,0.04,0.87,5.19,9.09,5.25,m
0.41,0.06,0.85,-2.81,10.38,4.64,m
0.46,0.06,0.82,-5.00,13.61,3.36,m
0.48,0.05,0.81,-3.91,13.18,5.07,m
