ax,ay,az,gx,gy,gz,label
0.09,0.25,0.92,7.45,6.35,14.22,m
0.14,0.25,0.91,7.02,6.84,13.24,m
0.16,0.21,0.91,5.68,8.00,13.92,m
0.19,0.21,0.94,6.10,7.81,19.47,m
0.26,0.24,1.00,3.85,10.13,21.61,m
0.28,0.31,1.14,-2.44,6.59,15.99,m
0.32,0.41,1.33,-3.48,16.24,13.31,m
0.37,0.46,1.37,10.62,39.31,14.59,m
0.53,0.43,1.18,29.17,63.96,20.57,m
0.73,0.46,0.99,44.86,63.11,30.82,m
0.77,0.47,0.92,43.21,41.50,20.69,m
0.65,0.41,1.01,21.30,13.67,-5.68,m
0.64,0.44,0.97,25.88,23.93,-1.28,m
0.55,0.49,0.92,41.50,8.00,11.90,m
0.39,0.42,0.85,55.73,1.34,14.47,m
0.29,0.28,0.72,62.38,7.45,15.44,m
0.20,0.13,0.51,74.77,8.73,28.44,m
0.01,0.04,0.47,79.28,-15.08,29.97,m
-0.32,-0.12,0.50,52.06,-33.87,2.50,m
-0.71,-0.21,0.76,27.16,-51.82,-6.53,m
-0.60,-0.09,0.76,42.91,-22.95,19.84,m
-0.48,-0.16,0.72,33.81,-15.20,7.69,m
-0.52,-0.13,0.74,-4.76,-11.90,-20.20,m
-0.60,-0.06,0.89,-24.29,-6.71,-36.32,m
-0.47,-0.07,0.81,-21.61,28.69,-37.54,m
-0.20,-0.01,0.69,-16.17,49.01,-30.70,m
-0.06,0.03,0.61,-18.74,47.06,-39.79,m
-0.04,-0.02,0.63,-22.58,31.25,-55.54,m
0.01,-0.03,0.66,-28.14,20.69,-56.46,m
0.04,0.06,0.64,-31.56,11.05,-65.55,m
0.04,0.00,0.75,-39.37,8.85,-75.81,m
0.16,0.08,0.82,-45.84,13.18,-74.52,m
0.11,0.08,0.83,-56.40,21.30,-72.57,m
0.40,0.14,0.94,-76.54,43.21,-84.90,m
0.65,0.17,0.97,-79.83,56.52,-82.15,m
0.68,0.20,0.94,-75.13,19.41,-81.18,m
0.65,-0.02,1.08,-57.50,2.93,-76.90,m
0.60,-0.17,1.21,-36.74,-5.49,-41.44,m
0.71,-0.01,1.04,-35.77,8.85,-16.91,m
0.77,0.13,1.22,-31.68,-13.67,-11.29,m
0.79,0.19,1.26,-4.46,-8.06,-6.35,m
0.74,0.11,1.19,23.25,9.09,-4.76,m
0.73,0.08,1.09,46.69,6.04,3.30,m
0.63,0.04,1.04,48.52,-2.14,4.94,m
0.59,0.09,1.03,31.56,-7.39,-2.14,m
0.58,0.23,1.06,29.54,-18.13,1.71,m
0.46,0.28,1.13,43.70,-7.87,1.40,m
0.48,0.13,1.00,63.90,24.23,3.30,m
0.51,-0.06,0.84,60.30,24.84,4.58,m
0.51,-0.04,0.81,38.70,1.65,-0.24,m
0.37,0.00,0.88,31.13,-8.85,2.75,m
0.38,-0.01,0.74,52.12,10.44,23.32,m
0.39,-0.11,0.60,40.71,-2.87,19.47,m
0.29,-0.10,0.60,5.07,-42.54,0.55,m
0.11,-0.05,0.75,3.11,-61.52,7.57,m
0.08,-0.05,0.68,13.55,-49.68,17.40,m
0.10,-0.19,0.52,22.03,-42.79,31.01,m
0.03,-0.29,0.51,4.39,-61.46,44.92,m
-0.12,-0.18,0.72,-9.52,-89.48,45.90,m
-0.43,-0.21,0.87,-17.40,-86.43,41.69,m
-0.63,-0.04,1.03,-15.38,-60.12,41.32,m
-0.71,0.19,1.09,-15.99,-33.14,13.92,m
-0.70,0.19,1.08,-31.56,0.37,-32.29,m
-0.58,0.06,1.00,-19.90,27.83,-50.60,m
-0.46,-0.05,0.94,3.05,50.48,-47.85,m
-0.30,-0.16,0.79,3.54,66.41,-50.78,m
-0.18,-0.12,0.64,-13.92,63.42,-64.39,m
-0.29,-0.27,0.53,-48.10,24.84,-93.57,m
-0.12,-0.12,0.40,-84.41,1.89,-90.76,m
0.25,0.44,0.61,-103.88,-27.83,-93.99,m
-0.01,0.19,0.66,-90.45,-59.45,-130.43,m
-0.17,-0.08,0.78,-94.12,-71.47,-116.03,m
