ax,ay,az,gx,gy,gz,label
0.18,0.53,0.86,19.41,20.20,38.27,m
0.20,0.56,0.88,18.31,32.71,49.07,m
0.27,0.59,0.93,32.04,36.07,67.20,m
0.19,0.53,1.02,36.19,39.55,72.33,m
0.25,0.52,0.98,31.56,64.03,79.41,m
0.28,0.48,1.00,35.46,70.13,86.18,m
0.27,0.36,1.07,50.23,61.89,99.00,m
0.29,0.25,1.09,55.42,70.13,113.59,m
0.41,0.24,1.01,55.42,84.47,122.19,m
0.49,0.25,0.99,58.35,81.30,131.84,m
0.50,0.29,0.95,52.19,73.67,137.88,m
0.45,0.41,0.93,49.80,66.96,143.92,m
0.42,0.48,0.98,67.63,72.39,156.49,m
0.44,0.50,0.89,101.26,92.53,178.71,m
0.45,0.48,0.58,119.81,85.57,169.13,m
0.30,0.37,0.54,100.71,55.66,132.45,m
-0.04,0.31,0.50,99.55,29.48,135.19,m
-0.22,0.26,0.63,44.92,11.41,65.80,m
-0.36,0.32,0.70,46.51,-2.99,56.03,m
-0.78,0.20,0.96,55.48,-5.68,49.56,m
-0.57,0.18,0.86,28.69,28.93,10.50,m
-0.40,0.17,0.84,26.49,22.22,-0.37,m
-0.28,0.11,0.74,22.28,18.86,-7.69,m
-0.16,0.13,0.68,15.20,11.29,-15.14,m
-0.04,0.16,0.67,6.41,17.21,-25.57,m
-0.09,0.09,0.75,0.79,36.56,-35.40,m
-0.02,0.05,0.69,-4.39,40.04,-35.89,m
0.04,0.15,0.64,-28.20,23.32,-41.69,m
0.09,0.22,0.76,-25.33,14.95,-62.13,m
0.17,0.08,0.74,-24.54,26.73,-65.00,m
0.37,0.08,0.73,-21.18,27.34,-42.85,m
0.45,0.14,0.69,-29.97,26.73,-41.56,m
0.61,0.07,0.80,-35.46,17.09,-46.20,m
0.72,0.05,0.85,-32.84,12.63,-29.72,m
0.81,0.21,0.74,-27.77,8.36,-17.33,m
0.87,0.31,0.90,-24.11,-13.55,-26.49,m
0.92,0.29,1.04,-2.38,-18.37,-30.52,m
0.86,0.14,1.01,25.88,-21.79,-27.83,m
0.75,0.02,1.04,30.52,-40.89,-31.25,m
0.66,0.06,1.06,33.08,-49.01,-29.05,m
0.45,-0.02,1.11,31.25,-54.44,-32.59,m
0.29,0.03,1.21,18.43,-49.19,-31.80,m
0.32,0.16,1.29,15.14,-29.36,-26.49,m
0.39,0.12,1.27,26.18,-7.02,-28.56,m
0.34,-0.07,1.22,42.42,4.88,-21.42,m
0.31,-0.18,1.13,50.60,18.62,0.79,m
0.51,-0.12,0.89,45.78,34.42,16.78,m
0.51,-0.11,0.74,37.72,6.10,15.87,m
0.19,-0.18,0.74,16.42,-20.75,6.10,m
0.09,-0.04,0.71,10.01,-16.97,21.42,m
-0.04,0.02,0.72,28.50,-15.99,38.27,m
-0.23,-0.10,0.73,33.81,-18.13,39.06,m
-0.19,-0.08,0.70,8.42,-8.00,24.05,m
-0.25,-0.02,0.79,2.38,-13.37,13.12,m
-0.32,-0.05,0.84,-2.26,-3.66,-0.12,m
-0.30,-0.07,0.86,-6.16,7.02,-4.39,m
-0.24,-0.03,0.88,-14.34,13.18,-16.48,m
-0.23,-0.07,0.92,-22.03,14.65,-41.08,m
-0.23,-0.13,0.92,-21.55,37.48,-44.31,m
-0.27,-0.16,0.88,-28.44,28.93,-52.43,m
-0.25,-0.17,0.83,-55.73,31.19,-68.85,m
-0.05,-0.03,0.82,-65.98,27.47,-79.35,m
-0.01,-0.10,0.87,-63.90,31.13,-87.04,m
0.25,-0.08,0.77,-56.15,33.94,-65.37,m
0.40,0.00,0.80,-63.90,31.62,-61.46,m
0.54,-0.01,0.86,-73.79,27.28,-66.16,m
0.75,0.06,0.87,-67.38,21.97,-40.95,m
0.87,0.13,0.89,-56.46,11.23,-29.48,m
0.85,0.08,0.95,-44.43,0.73,-31.13,m
0.70,-0.03,0.99,-27.34,-6.90,-26.67,m
0.62,-0.07,1.00,-9.28,1.95,-16.30,m
0.62,0.05,1.01,11.72,-3.30,-1.22,m
0.50,0.08,1.09,39.12,4.33,4.88,m
0.49,-0.13,0.97,34.12,17.21,-3.66,m
0.47,-0.12,0.93,23.13,16.97,8.67,m
