ax,ay,az,gx,gy,gz,label
0.28,0.26,0.89,-5.43,6.16,8.54,m
0.31,0.29,0.88,-8.91,3.66,5.43,m
0.29,0.29,0.98,-12.21,-1.65,3.05,m
0.28,0.25,0.99,-4.76,-3.66,2.56,m
0.32,0.38,1.12,1.77,2.38,9.16,m
0.37,0.47,1.11,7.87,10.01,3.66,m
0.39,0.48,1.18,12.08,7.81,-3.72,m
0.42,0.52,1.21,12.45,14.83,-12.57,m
0.50,0.50,1.12,26.31,25.27,-11.17,m
0.67,0.43,1.05,49.01,29.24,-2.14,m
0.76,0.15,0.79,54.44,34.61,-4.46,m
0.56,0.02,0.87,31.31,2.69,2.38,m
0.42,0.29,1.00,49.26,-1.34,39.98,m
0.38,0.31,0.78,89.54,18.74,52.12,m
0.21,-0.03,0.46,73.49,-2.20,23.80,m
-0.27,-0.10,0.75,34.36,-42.91,8.54,m
-0.38,-0.02,0.74,47.73,-24.60,17.27,m
-0.61,-0.14,0.79,37.05,-27.47,5.19,m
-0.70,-0.01,0.88,14.04,-18.49,-3.23,m
-0.82,0.15,0.99,-13.31,-12.45,-31.25,m
-0.90,0.16,1.01,-37.11,13.98,-76.42,m
-0.68,0.22,0.96,-36.32,56.03,-84.84,m
-0.38,0.23,0.81,-4.33,83.80,-85.57,m
-0.16,-0.15,0.60,6.71,132.14,-97.05,m
0.03,-0.39,0.39,-1.65,115.23,-91.13,m
0.13,-0.28,0.35,-18.49,100.89,-69.15,m
0.34,-0.18,0.42,-34.12,84.41,-71.84,m
0.35,-0.47,0.43,-37.41,52.49,-76.05,m
0.33,-0.44,0.55,-56.27,16.72,-46.63,m
0.50,0.02,0.59,-62.87,11.96,-30.82,m
0.66,-0.03,0.72,-59.20,-6.96,-53.10,m
0.68,-0.20,0.90,-52.19,-12.57,-44.19,m
0.80,-0.16,0.83,-51.57,-5.13,-27.83,m
0.99,-0.03,0.88,-49.62,-27.71,-18.43,m
1.04,-0.00,1.10,-40.47,-37.05,-8.79,m
1.04,0.03,1.15,-38.39,-29.85,-8.67,m
1.09,0.19,1.20,-33.81,-27.77,-9.83,m
1.10,0.31,1.31,-10.68,-29.60,-13.92,m
0.90,0.17,1.36,6.59,-32.65,-26.86,m
0.85,0.20,1.45,15.44,-19.47,-19.35,m
0.98,0.17,1.28,44.31,20.69,-8.42,m
0.91,0.04,1.05,61.89,22.22,-0.37,m
0.66,-0.00,0.93,68.91,5.07,10.74,m
0.53,-0.10,0.66,60.91,10.50,16.30,m
0.51,-0.01,0.39,51.45,0.55,24.66,m
0.10,-0.15,0.45,32.35,-44.07,14.83,m
-0.21,-0.21,0.44,4.94,-64.70,12.08,m
-0.28,-0.08,0.55,-23.25,-76.35,5.62,m
-0.42,0.02,0.63,-5.55,-94.30,11.47,m
-0.72,-0.05,0.77,-27.65,-65.49,-3.17,m
-0.58,0.21,0.73,-44.07,-41.81,-22.77,m
-0.72,0.22,0.94,-30.70,-31.74,-43.21,m
-0.60,0.22,0.89,-17.21,17.21,-59.69,m
-0.45,0.17,0.81,-11.35,36.99,-84.41,m
-0.68,-0.04,1.00,-23.68,43.21,-120.06,m
-0.94,0.01,1.18,-64.88,75.68,-160.03,m
-0.52,0.14,0.90,-97.47,162.66,-209.53,m
-0.15,-0.20,0.78,-84.29,183.59,-198.18,m
0.33,-0.20,0.56,-31.13,189.94,-106.81,m
0.46,-0.18,0.45,-22.34,84.23,-70.25,m
0.80,-0.08,0.73,-33.39,57.50,-74.83,m
1.05,-0.28,0.37,5.25,45.17,-65.73,m
0.90,-0.65,0.55,18.37,-15.32,-49.56,m
0.90,-0.83,0.89,10.86,-22.03,-14.04,m
1.15,-0.68,0.64,-40.47,-11.23,25.21,m
1.04,-0.35,0.69,-67.44,-57.19,27.40,m
0.90,-0.19,1.07,-55.48,-82.34,36.44,m
0.75,0.03,1.16,-27.47,-57.43,44.01,m
0.56,0.13,1.14,-15.75,-35.16,26.49,m
0.50,0.20,1.07,4.15,-15.44,26.43,m
0.54,0.26,0.95,22.71,-3.85,31.07,m
0.53,0.22,0.87,21.73,-4.15,23.56,m
0.45,0.18,0.90,8.97,-1.34,11.54,m
0.44,0.17,0.84,13.24,10.07,13.12,m
0.48,0.11,0.78,19.04,18.49,18.55,m
0.51,0.07,0.69,8.73,14.95,15.56,m
0.44,0.04,0.74,-3.72,5.98,14.04,m
0.41,0.08,0.76,-10.50,8.42,16.60,m
0.43,0.12,0.76,-6.04,10.13,21.36,m
0.45,0.14,0.81,-2.69,5.98,20.14,m
