ax,ay,az,gx,gy,gz,label
0.24,0.13,0.72,-29.42,-24.48,-1.89,m
0.05,0.14,0.84,-22.46,-46.08,2.50,m
-0.03,0.10,0.84,-18.68,-35.95,10.38,m
0.05,0.17,0.77,-23.62,-29.85,7.02,m
-0.14,0.20,0.88,-20.87,-42.48,5.92,m
-0.36,0.23,0.98,-15.56,-34.67,14.65,m
-0.35,0.32,0.94,-16.85,-12.27,21.00,m
-0.32,0.40,0.93,-26.55,-4.70,8.42,m
-0.46,0.42,0.97,-15.56,-5.68,10.01,m
-0.52,0.46,0.98,-7.39,8.91,29.36,m
-0.55,0.53,0.99,-0.12,12.02,41.50,m
-0.54,0.60,0.99,0.06,8.67,32.10,m
-0.48,0.64,0.92,0.49,19.59,21.42,m
-0.39,0.60,0.87,7.02,35.46,16.11,m
-0.29,0.49,0.83,11.72,46.51,15.50,m
-0.15,0.40,0.79,16.66,47.55,22.46,m
-0.12,0.28,0.86,22.52,40.41,40.10,m
-0.01,0.27,0.85,17.58,57.13,54.38,m
0.15,0.27,0.83,21.18,60.42,66.89,m
0.24,0.23,0.92,22.71,50.42,71.96,m
0.33,0.23,0.92,18.74,56.34,68.97,m
0.56,0.19,0.83,8.79,71.35,52.98,m
0.70,0.13,0.76,6.16,69.70,33.02,m
0.82,0.06,0.74,6.71,64.33,23.13,m
0.85,-0.06,0.79,11.96,61.77,29.48,m
0.96,-0.10,0.76,11.54,64.03,40.83,m
1.03,-0.07,0.76,5.49,68.12,42.72,m
1.12,-0.02,0.68,6.41,46.57,34.91,m
1.12,-0.05,0.68,7.81,15.50,15.63,m
1.09,-0.07,0.68,4.15,-5.25,0.37,m
1.02,-0.08,0.69,-1.95,-29.60,-5.13,m
0.96,-0.05,0.67,-2.32,-48.34,-2.81,m
0.89,-0.01,0.69,-10.44,-59.51,15.32,m
0.69,0.04,0.78,-18.86,-47.91,11.84,m
0.67,0.08,0.67,-5.68,-32.41,10.07,m
0.55,0.15,0.65,-13.12,-51.76,-1.04,m
0.36,0.18,0.69,-19.96,-62.13,3.30,m
0.11,0.25,0.72,-15.81,-63.11,14.28,m
-0.08,0.25,0.78,4.09,-62.56,17.33,m
-0.22,0.19,0.82,15.63,-52.98,12.82,m
-0.38,0.07,0.90,28.93,-48.65,19.65,m
-0.67,-0.11,1.06,37.48,-53.71,32.47,m
-0.62,-0.00,1.02,7.75,-38.27,30.58,m
-0.69,0.16,1.06,-8.67,-39.49,13.98,m
-0.95,0.32,1.20,-31.07,-30.58,-3.30,m
-0.87,0.46,1.15,-44.43,8.67,-18.68,m
-0.71,0.50,1.08,-34.97,23.13,-31.56,m
-0.63,0.43,1.04,-3.85,7.20,-34.48,m
-0.63,0.30,0.97,25.70,-3.85,-23.86,m
-0.57,0.28,0.87,41.26,-7.32,-12.63,m
-0.57,0.27,0.94,41.93,-13.73,-13.67,m
-0.56,0.19,0.91,40.41,1.28,-13.85,m
-0.44,0.10,0.83,29.17,24.84,-0.73,m
-0.19,0.10,0.85,20.02,34.67,1.71,m
-0.28,0.07,0.95,-4.15,24.23,-4.27,m
-0.19,0.12,0.90,-21.00,45.78,-5.25,m
0.09,0.14,0.84,-46.33,75.07,-16.85,m
0.26,0.17,0.82,-55.91,77.82,-25.63,m
0.29,0.20,0.85,-52.12,90.58,-10.56,m
0.57,0.24,0.64,-34.91,114.38,4.15,m
0.73,0.25,0.56,-25.51,94.73,-1.40,m
0.71,0.12,0.70,-21.48,54.81,-28.32,m
0.62,0.04,0.91,-25.39,66.71,-60.06,m
0.88,0.03,0.86,-22.03,84.96,-79.53,m
1.04,-0.03,0.81,-1.59,77.03,-78.80,m
1.20,-0.20,0.68,17.33,48.52,-51.88,m
1.16,-0.26,0.67,14.28,-2.75,-38.39,m
1.01,-0.24,0.79,12.27,-45.84,-24.17,m
0.93,-0.20,0.81,13.00,-69.70,-10.07,m
0.93,-0.14,0.79,5.74,-85.39,-5.37,m
0.90,-0.04,0.81,-2.01,-100.34,-17.03,m
0.79,0.04,0.89,-2.08,-107.97,-43.64,m
0.70,0.08,0.82,-2.56,-95.83,-75.20,m
0.70,0.11,0.61,-21.00,-81.18,-104.25,m
0.54,0.11,0.46,-42.24,-87.83,-123.05,m
0.26,0.10,0.56,-47.42,-108.22,-106.38,m
-0.12,0.12,0.69,-53.59,-90.76,-39.79,m
-0.29,0.31,0.67,-18.49,-49.50,13.73,m
-0.40,0.29,0.73,-37.05,-37.35,-4.70,m
-0.50,0.11,0.67,-63.66,1.95,-22.95,m
-0.55,0.13,0.83,-54.14,13.12,-21.48,m
-0.25,0.62,0.57,-86.61,59.33,-12.21,m
-0.45,0.88,0.97,-85.57,44.43,-28.81,m
-0.50,0.80,1.07,-64.51,49.07,-11.35,m
-0.20,0.94,0.90,-56.58,47.06,18.80,m
-0.07,1.05,0.87,-37.90,27.10,14.47,m
-0.08,0.82,0.84,-23.56,0.37,-17.52,m
-0.11,0.56,0.83,-14.22,6.65,-7.39,m
-0.07,0.46,0.84,-5.68,9.58,10.62,m
0.02,0.41,0.83,-2.26,-2.93,17.03,m
0.06,0.42,0.85,-6.71,-9.16,13.06,m
0.05,0.41,0.90,-11.17,-5.25,14.16,m
0.15,0.49,0.87,-10.01,4.21,22.83,m
0.16,0.58,0.87,-5.98,-0.55,18.80,m
0.11,0.57,0.89,-0.31,-1.16,10.31,m
0.17,0.55,0.83,5.55,2.20,12.51,m
0.15,0.53,0.83,8.67,-4.21,8.91,m
0.15,0.48,0.83,10.07,-5.07,5.07,m
0.12,0.45,0.81,10.13,-0.73,2.38,m
0.14,0.42,0.79,5.37,2.44,-1.10,m
