ax,ay,az,gx,gy,gz,label
0.05,0.38,0.94,2.01,-6.84,19.71,m
0.02,0.38,0.96,-3.48,-3.23,16.05,m
0.02,0.38,1.00,-2.26,2.50,20.32,m
0.04,0.37,1.06,0.67,7.02,31.25,m
0.07,0.38,1.15,6.47,15.38,41.32,m
0.21,0.35,1.17,12.45,29.85,44.13,m
0.32,0.31,1.23,26.79,37.48,56.88,m
0.40,0.36,1.23,45.04,46.69,70.25,m
0.44,0.32,1.16,62.74,56.46,70.25,m
0.58,0.25,1.00,59.94,58.35,65.73,m
0.52,0.22,0.94,42.48,38.15,57.37,m
0.55,0.30,0.95,21.97,19.10,42.97,m
0.36,0.29,1.00,9.28,-4.82,18.01,m
0.11,0.15,0.96,18.92,-2.50,22.64,m
0.11,0.09,0.59,43.33,17.58,74.95,m
-0.05,0.23,0.50,27.34,-30.76,77.03,m
-0.52,0.34,0.68,-22.22,-59.57,22.22,m
-0.79,0.42,0.74,-14.47,-17.40,35.58,m
-0.70,0.58,0.68,10.68,4.58,44.13,m
-0.81,0.51,0.70,8.54,2.93,-1.53,m
-0.69,0.40,0.57,-5.55,23.01,-35.83,m
-0.53,0.42,0.55,8.24,34.67,-27.34,m
-0.36,0.34,0.53,24.84,42.72,-32.29,m
-0.22,0.22,0.45,34.97,39.61,-40.53,m
-0.12,0.12,0.45,36.01,32.65,-44.49,m
-0.16,-0.03,0.64,22.77,45.59,-51.21,m
0.11,-0.07,0.57,6.23,63.29,-46.63,m
0.34,0.05,0.63,14.53,43.46,-25.51,m
0.31,0.00,0.84,19.96,9.52,-29.36,m
0.30,-0.20,1.02,11.72,3.11,-32.35,m
0.44,-0.19,1.06,9.16,14.10,-6.90,m
0.57,-0.05,1.13,11.17,7.39,5.37,m
0.66,0.01,1.15,7.26,-5.43,-5.98,m
0.64,0.01,1.24,4.46,-16.72,-20.69,m
0.61,-0.03,1.29,4.64,-18.55,-32.47,m
0.64,-0.02,1.29,14.22,-10.19,-28.63,m
0.56,-0.04,1.31,34.55,-12.51,-21.55,m
0.34,-0.17,1.34,36.25,-24.48,-27.34,m
0.21,-0.15,1.38,18.43,-5.98,-20.51,m
0.34,0.02,1.30,14.28,25.15,-6.84,m
0.38,0.03,1.22,14.95,33.94,-10.68,m
0.39,-0.00,1.15,20.39,40.59,-4.94,m
0.42,-0.05,1.01,22.22,42.85,4.09,m
0.47,-0.06,0.89,14.65,33.14,10.74,m
0.44,-0.06,0.78,-1.77,19.29,7.02,m
0.30,-0.01,0.74,4.46,13.92,29.17,m
0.30,0.04,0.59,19.59,19.90,51.82,m
0.30,-0.00,0.49,15.56,-15.08,35.58,m
0.10,0.01,0.55,16.78,-27.65,39.06,m
-0.03,-0.02,0.58,42.18,-21.97,50.78,m
-0.06,-0.10,0.51,50.35,-28.44,49.44,m
-0.21,-0.20,0.64,36.25,-54.99,30.46,m
-0.71,-0.24,0.94,9.70,-64.58,7.32,m
-0.94,-0.14,1.15,-18.07,-42.11,-14.83,m
-0.84,0.06,1.20,-43.58,-3.36,-48.16,m
-0.57,0.14,1.08,-35.46,37.35,-71.35,m
-0.35,-0.05,0.87,-13.49,56.76,-78.49,m
-0.21,-0.23,0.73,-16.30,56.52,-81.79,m
-0.04,-0.31,0.69,-51.51,45.72,-94.18,m
0.12,-0.14,0.58,-77.94,24.78,-97.53,m
-0.07,-0.19,0.70,-89.17,0.06,-108.76,m
0.14,-0.32,0.77,-113.71,8.67,-112.79,m
0.43,0.01,0.63,-89.42,12.15,-58.53,m
0.53,0.13,0.63,-92.53,-18.92,-63.42,m
0.52,0.24,0.94,-110.29,-49.68,-84.78,m
0.61,0.23,1.06,-79.90,-49.74,-66.47,m
0.56,0.25,1.21,-27.89,-60.12,-30.76,m
0.42,0.08,1.26,-15.14,-72.14,-34.55,m
0.33,0.06,1.32,-13.49,-48.34,-19.59,m
0.30,0.17,1.28,-8.18,-46.02,-16.30,m
