ax,ay,az,gx,gy,gz,label
0.16,0.15,0.94,-7.75,3.78,-5.62,m
0.17,0.16,0.96,-6.10,2.56,-5.68,m
0.22,0.17,0.96,-5.19,2.20,-6.04,m
0.23,0.18,0.99,-6.47,0.06,-6.16,m
0.26,0.23,1.04,-6.77,-3.30,-5.92,m
0.26,0.32,1.12,-1.71,-1.46,-9.64,m
0.31,0.27,1.17,8.00,2.50,-15.87,m
0.41,0.17,1.18,25.27,3.36,-6.41,m
0.48,0.05,1.17,32.10,1.10,-1.10,m
0.50,0.01,1.14,23.13,-4.03,2.01,m
0.50,0.12,1.11,9.58,-8.85,-0.18,m
0.45,0.20,1.08,11.17,-21.42,-0.31,m
0.31,0.17,1.03,25.76,-24.41,5.55,m
0.29,0.15,0.87,41.75,-19.04,26.49,m
0.14,0.11,0.77,29.17,-26.73,14.71,m
-0.01,0.13,0.76,10.93,-13.00,-5.86,m
-0.25,0.09,0.81,29.05,-3.97,10.50,m
-0.38,0.00,0.72,44.80,24.84,16.72,m
-0.43,-0.06,0.70,40.04,33.63,12.63,m
-0.40,-0.11,0.63,31.43,30.88,2.14,m
-0.56,-0.13,0.75,17.40,1.34,-7.81,m
-0.62,-0.08,0.79,7.08,6.29,-14.83,m
-0.57,-0.08,0.73,-6.47,13.61,-32.17,m
-0.40,-0.04,0.69,-14.47,24.35,-40.34,m
-0.25,0.01,0.67,-8.48,34.67,-42.24,m
-0.20,-0.06,0.74,-3.30,57.43,-47.61,m
-0.08,-0.18,0.68,-5.19,72.45,-50.90,m
0.08,-0.07,0.67,-6.77,77.21,-44.31,m
0.20,-0.10,0.70,-7.87,68.73,-47.79,m
0.29,-0.18,0.72,-17.09,53.71,-53.16,m
0.39,-0.06,0.76,-26.18,34.73,-48.89,m
0.51,-0.11,0.87,-35.46,17.46,-39.06,m
0.53,-0.10,0.97,-25.27,2.69,-41.56,m
0.61,-0.19,0.96,-19.47,3.85,-30.76,m
0.67,-0.07,0.89,-34.30,-16.11,-27.47,m
0.75,0.06,1.15,-36.74,-17.58,-39.79,m
0.78,0.04,1.18,-10.68,-9.34,-43.46,m
0.74,-0.14,1.10,13.61,-1.59,-38.21,m
0.60,-0.23,1.11,19.47,-7.81,-31.68,m
0.59,-0.23,1.12,21.42,-4.03,-17.58,m
0.58,-0.16,1.09,21.85,-7.32,-13.00,m
0.47,-0.15,1.16,11.54,-22.77,-22.40,m
0.34,-0.17,1.25,12.70,-23.38,-17.64,m
0.37,-0.19,1.17,19.35,-0.55,-5.43,m
0.36,-0.28,1.07,15.75,1.89,-1.16,m
0.24,-0.28,1.01,9.46,4.15,10.74,m
0.18,-0.21,0.96,30.64,20.02,48.40,m
0.32,-0.16,0.68,32.41,31.92,55.11,m
0.15,-0.13,0.71,17.52,-1.10,45.65,m
-0.02,-0.14,0.70,34.55,1.28,60.06,m
-0.02,-0.17,0.57,32.17,8.06,55.30,m
-0.10,-0.15,0.64,15.08,-14.16,37.48,m
-0.25,-0.25,0.74,6.84,-20.75,25.76,m
-0.27,-0.21,0.76,-0.37,-10.44,23.38,m
-0.32,-0.10,0.80,-12.57,-12.45,6.65,m
-0.40,-0.09,0.94,-28.20,-8.00,-17.21,m
-0.36,-0.05,1.01,-25.27,14.04,-25.15,m
-0.22,-0.09,0.97,-15.75,41.38,-31.19,m
-0.04,-0.14,0.81,-11.66,49.99,-34.79,m
-0.00,-0.14,0.80,-18.62,40.77,-44.62,m
-0.04,-0.32,0.93,-34.55,37.96,-52.98,m
0.24,-0.32,0.82,-39.49,62.26,-41.44,m
0.47,-0.27,0.57,-51.64,49.80,-39.43,m
0.31,-0.25,0.62,-98.27,6.65,-63.35,m
0.19,-0.10,0.78,-133.00,-5.68,-79.59,m
0.20,0.09,1.05,-130.31,10.19,-70.25,m
0.36,0.20,0.88,-89.54,36.68,-54.44,m
0.48,0.03,0.87,-70.13,29.91,-59.27,m
0.80,0.07,0.90,-57.07,20.02,-41.81,m
0.62,0.09,1.00,-9.83,6.47,-35.16,m
0.75,-0.16,0.92,-3.97,26.37,-39.37,m
1.00,0.05,0.78,8.06,17.58,-14.22,m
0.68,-0.08,0.97,-6.65,-28.08,-39.61,m
0.38,-0.33,1.05,-16.11,-12.57,-32.41,m
0.58,-0.02,0.94,-4.58,11.96,23.86,m
0.64,0.20,0.89,-3.42,9.52,23.74,m
0.55,0.13,0.81,-1.22,5.31,12.51,m
0.50,0.13,0.79,2.69,3.78,19.53,m
0.47,0.22,0.83,4.70,2.50,22.52,m
0.44,0.18,0.81,4.15,3.72,14.16,m
0.40,0.20,0.84,-1.28,0.12,10.86,m
0.36,0.22,0.88,0.18,3.42,8.54,m
0.40,0.19,0.83,5.07,9.34,9.34,m
0.44,0.17,0.77,2.75,9.34,6.16,m
0.46,0.13,0.79,-2.44,1.77,0.24,m
0.44,0.12,0.79,-2.50,-5.19,2.81,m
0.36,0.11,0.87,-7.14,-5.62,0.43,m
0.38,0.10,0.85,0.43,4.94,9.16,m
0.44,0.17,0.88,-2.08,0.98,5.98,m
0.41,0.12,0.89,-3.36,-0.73,1.77,m
0.39,0.13,0.92,-6.53,2.50,2.93,m
0.41,0.16,0.89,-5.80,8.97,1.77,m
0.42,0.13,0.85,0.79,10.99,3.23,m
0.46,0.10,0.79,2.20,10.44,4.58,m
0.44,0.09,0.80,-0.12,2.62,6.53,m
0.41,0.12,0.82,-0.49,-3.17,10.80,m
0.38,0.14,0.86,-0.55,-0.92,10.38,m
0.39,0.17,0.86,0.67,1.53,8.91,m
0.40,0.18,0.84,3.48,0.18,8.06,m
0.43,0.15,0.82,3.17,-0.37,6.59,m
0.36,0.13,0.87,1.77,-2.93,7.08,m
0.41,0.18,0.85,2.50,0.37,7.57,m
0.41,0.13,0.84,0.12,-1.40,1.46,m
0.39,0.15,0.86,-0.24,-4.03,5.55,m
0.36,0.16,0.88,-2.99,-2.69,1.53,m
0.38,0.15,0.86,4.70,1.71,6.90,m
0.40,0.14,0.87,1.83,1.04,3.54,m
0.40,0.11,0.83,0.55,-0.92,1.53,m
0.38,0.13,0.86,-2.20,-3.36,2.14,m
0.38,0.12,0.87,-1.53,-1.04,3.97,m
0.38,0.13,0.89,0.55,-0.24,6.65,m
0.37,0.14,0.87,1.46,1.40,6.16,m
0.38,0.12,0.87,0.73,2.14,6.53,m
0.37,0.14,0.88,-0.85,0.24,5.92,m
0.35,0.14,0.88,1.10,2.01,7.08,m
