ax,ay,az,gx,gy,gz,label
-0.14,0.26,0.89,-5.43,14.04,16.66,m
-0.16,0.28,0.91,-5.62,16.24,23.74,m
-0.15,0.34,0.91,-2.01,15.20,33.63,m
-0.18,0.31,0.93,3.54,12.33,37.48,m
-0.16,0.27,0.94,4.39,13.61,40.89,m
-0.13,0.22,0.95,4.76,15.44,45.29,m
-0.17,0.18,0.95,-0.31,14.34,48.22,m
-0.13,0.17,1.04,-3.66,20.14,67.63,m
-0.01,0.11,1.12,-2.81,24.90,67.87,m
-0.05,-0.00,1.18,-6.96,11.23,67.02,m
-0.18,-0.07,1.23,-15.26,17.76,83.31,m
-0.16,-0.02,1.25,-20.39,29.24,102.78,m
-0.01,0.07,1.15,-25.70,44.43,112.12,m
-0.05,0.17,1.19,-32.90,36.38,137.88,m
-0.10,0.42,1.23,-10.80,64.70,177.80,m
0.07,0.50,1.12,39.55,101.38,203.92,m
0.24,0.39,0.93,79.59,114.26,247.68,m
0.27,0.18,0.67,101.01,97.72,279.17,m
0.38,0.01,0.59,84.17,62.81,228.21,m
0.11,0.05,0.65,55.79,11.05,155.03,m
-0.16,0.07,0.65,44.43,-12.33,108.83,m
-0.07,-0.07,0.55,23.44,-33.94,55.18,m
-0.47,-0.08,0.60,-4.21,-71.04,29.48,m
-0.64,0.05,0.71,-28.50,-60.42,4.39,m
-0.70,0.20,0.80,-26.86,-34.36,4.76,m
-0.63,0.22,0.80,-9.28,-15.14,12.63,m
-0.46,0.23,0.67,-3.42,-2.62,-2.08,m
-0.50,0.30,0.71,-7.51,-13.55,-31.07,m
-0.65,0.22,0.81,-2.14,-8.18,-54.75,m
-0.57,0.22,0.77,19.65,13.92,-38.70,m
-0.48,0.19,0.65,35.16,19.35,-35.10,m
-0.45,0.11,0.61,34.73,16.66,-51.09,m
-0.53,-0.05,0.64,35.40,11.35,-36.93,m
-0.41,-0.13,0.71,31.31,31.49,11.05,m
-0.35,-0.09,0.87,37.96,40.59,30.64,m
-0.18,-0.19,0.87,44.62,58.47,-1.53,m
0.05,-0.28,0.75,35.71,37.84,-7.57,m
0.11,-0.17,0.91,10.68,41.56,-21.61,m
0.21,-0.18,1.02,1.04,54.14,-57.01,m
0.31,-0.20,1.02,12.63,35.64,-36.50,m
0.45,-0.28,1.10,14.65,27.47,-24.96,m
0.57,-0.40,1.22,8.12,19.35,-35.64,m
0.54,-0.54,1.20,2.38,12.45,-32.59,m
0.47,-0.35,1.23,-8.79,-2.14,-31.49,m
