ax,ay,az,gx,gy,gz,label
0.24,0.34,0.87,-4.09,3.48,6.10,m
0.24,0.34,0.89,-1.77,2.01,6.04,m
0.25,0.31,0.88,1.65,3.48,5.00,m
0.24,0.28,0.89,1.95,4.76,3.48,m
0.27,0.26,0.87,2.44,4.15,5.00,m
0.24,0.25,0.89,2.44,2.01,5.49,m
0.26,0.23,0.89,3.60,3.30,7.39,m
0.24,0.20,0.91,3.36,2.32,7.08,m
0.22,0.18,0.96,2.62,4.15,6.71,m
0.18,0.13,1.03,2.81,8.91,7.87,m
0.25,0.07,1.10,0.37,12.45,8.97,m
0.22,0.06,1.25,-4.46,2.56,11.23,m
0.18,0.08,1.35,-9.89,-9.83,17.88,m
0.02,0.12,1.46,-7.14,-25.02,16.11,m
-0.04,0.09,1.41,-1.53,-26.98,6.35,m
-0.15,0.04,1.41,-2.14,-23.62,-8.42,m
-0.15,0.11,1.37,-3.23,-7.93,-21.61,m
0.08,0.16,1.18,1.10,5.98,-11.78,m
0.02,0.06,1.07,2.26,-10.99,-11.90,m
0.10,-0.07,0.87,-4.88,5.98,5.25,m
0.12,0.05,0.68,-12.15,6.35,44.62,m
0.10,0.30,0.56,-16.60,9.77,53.65,m
0.29,0.44,0.42,-18.98,26.18,35.40,m
0.66,0.54,0.30,-17.03,56.03,21.85,m
0.83,0.71,0.26,-11.66,56.58,29.54,m
0.81,0.75,0.30,-1.65,36.87,26.49,m
0.89,0.74,0.34,8.36,16.54,-2.56,m
0.81,0.67,0.39,23.62,-6.47,-23.62,m
0.61,0.49,0.38,34.12,-19.65,-32.71,m
0.48,0.27,0.30,30.46,-34.55,-31.62,m
0.32,0.21,0.38,20.14,-54.02,-25.02,m
0.34,0.30,0.46,11.35,-45.04,-27.65,m
0.38,0.35,0.47,2.08,-29.72,-37.60,m
0.20,0.37,0.54,-2.69,-26.12,-42.36,m
0.13,0.38,0.55,3.54,-27.10,-49.13,m
0.26,0.16,0.57,7.08,-20.75,-51.09,m
0.05,0.01,0.74,-5.92,-8.85,-37.48,m
-0.04,0.17,0.81,-7.69,4.33,-7.26,m
0.18,0.13,0.88,-2.50,3.66,-1.71,m
0.00,-0.00,1.04,-6.04,-11.05,-20.39,m
-0.18,0.02,1.13,-19.84,-0.98,-34.00,m
0.04,0.10,1.25,-20.02,22.40,-20.32,m
0.06,0.14,1.29,-22.16,23.86,-27.77,m
-0.32,0.21,1.46,-25.09,0.37,-32.35,m
-0.10,0.18,1.44,-18.86,3.54,-4.88,m
-0.03,0.12,1.40,-19.65,9.64,-1.40,m
-0.08,0.25,1.33,-26.00,-2.20,-7.20,m
-0.17,0.36,1.38,-19.65,-2.01,-3.72,m
-0.06,0.30,1.28,-11.84,6.65,14.53,m
-0.01,0.18,1.25,-11.66,15.14,35.89,m
0.15,0.17,1.23,-13.43,9.03,37.11,m
0.12,0.27,1.16,-14.10,-6.59,17.88,m
-0.15,0.22,1.12,-21.12,8.85,23.93,m
0.08,0.22,1.04,-20.39,32.10,63.90,m
0.26,0.28,0.90,-23.01,40.47,67.20,m
-0.14,0.30,0.84,-22.58,27.47,28.02,m
0.16,0.20,0.71,-26.43,47.61,41.63,m
0.34,0.39,0.54,-20.14,55.30,93.44,m
-0.06,0.43,0.48,-31.74,38.64,54.44,m
-0.04,0.45,0.36,-41.69,30.70,17.46,m
0.62,0.69,0.16,-54.99,46.45,19.35,m
0.37,0.99,0.22,-39.98,25.39,32.04,m
0.42,1.11,0.20,-34.00,28.93,8.91,m
0.66,1.10,0.18,-28.69,34.73,-25.51,m
0.62,1.01,0.23,-16.30,10.07,-41.56,m
0.31,0.87,0.23,1.40,-15.20,-49.56,m
0.32,0.78,0.18,-2.20,-19.71,-54.20,m
0.38,0.97,0.22,-0.92,-25.94,-60.85,m
0.43,0.91,0.19,12.94,-30.70,-68.36,m
0.27,0.65,0.26,16.66,-35.22,-84.84,m
0.31,0.54,0.27,7.32,-25.15,-75.81,m
0.40,0.49,0.31,-0.49,-30.94,-72.57,m
0.04,0.26,0.62,-5.00,-47.24,-81.79,m
0.20,0.20,0.75,-14.34,-41.02,-49.99,m
0.11,0.31,1.01,-13.61,-38.45,-17.03,m
-0.04,0.26,1.21,-7.93,-43.46,-1.16,m
0.06,0.22,1.26,-20.57,-31.74,-20.75,m
-0.43,0.24,1.55,-32.17,-30.03,-43.03,m
-0.21,0.38,1.49,-25.02,30.94,-31.80,m
0.24,0.50,1.20,-13.06,29.17,-32.53,m
0.19,0.40,1.30,-6.96,5.31,-35.71,m
0.19,0.50,1.13,4.76,22.89,2.50,m
0.42,0.56,0.96,16.54,15.26,18.25,m
0.39,0.49,0.90,21.36,2.69,10.19,m
0.31,0.41,0.85,17.94,1.77,-3.78,m
0.36,0.38,0.83,17.40,1.53,-1.95,m
0.34,0.35,0.81,21.24,-0.37,2.26,m
0.30,0.30,0.78,21.00,-1.16,-4.21,m
0.29,0.27,0.76,16.91,1.40,-7.69,m
0.32,0.28,0.76,12.21,5.62,-3.05,m
0.33,0.35,0.77,8.48,8.61,-7.93,m
0.36,0.31,0.75,5.74,9.03,-14.16,m
0.28,0.29,0.79,3.30,-0.79,-11.54,m
0.24,0.29,0.83,1.22,-1.46,0.98,m
0.31,0.32,0.85,-3.05,2.69,6.10,m
0.35,0.41,0.85,-5.80,10.38,2.44,m
0.33,0.42,0.83,-1.59,11.78,-4.21,m
0.36,0.39,0.82,1.89,7.93,0.92,m
0.39,0.43,0.83,4.09,1.83,5.31,m
0.33,0.39,0.82,7.63,1.16,4.33,m
0.31,0.36,0.82,9.28,2.32,5.80,m
