ax,ay,az,gx,gy,gz,label
0.27,0.57,0.76,4.39,2.14,7.08,m
0.28,0.58,0.77,5.00,3.97,7.75,m
0.28,0.57,0.80,8.97,6.77,11.72,m
0.29,0.57,0.85,14.95,10.38,17.40,m
0.33,0.55,0.84,20.39,19.47,21.97,m
0.36,0.53,0.85,30.88,23.56,30.27,m
0.32,0.51,0.97,50.84,21.73,54.32,m
0.38,0.51,0.98,73.91,36.25,74.04,m
0.39,0.37,1.05,84.47,26.86,75.93,m
0.37,0.22,1.17,87.59,19.23,90.76,m
0.41,0.21,1.25,88.32,38.27,101.44,m
0.48,0.17,1.21,86.30,52.98,104.25,m
0.56,0.13,1.15,93.08,58.53,114.56,m
0.53,0.12,1.09,106.45,52.06,132.69,m
0.60,0.19,1.06,101.81,48.89,141.05,m
0.69,0.18,0.85,96.19,45.47,150.51,m
0.52,0.33,0.73,69.64,12.76,131.71,m
0.26,0.38,0.71,44.31,-1.28,122.31,m
0.16,0.43,0.59,53.83,2.14,135.86,m
-0.07,0.37,0.54,42.30,-18.19,105.35,m
-0.55,0.28,0.63,-0.24,-32.71,84.53,m
-0.55,0.45,0.69,-21.06,4.21,57.98,m
-0.49,0.51,0.62,17.33,4.27,61.40,m
-0.66,0.35,0.65,16.11,13.79,32.29,m
-0.42,0.32,0.57,3.66,12.02,1.53,m
-0.40,0.20,0.65,10.07,13.55,-15.81,m
-0.36,0.05,0.64,18.62,26.37,-23.86,m
-0.22,0.09,0.63,27.59,37.35,-17.03,m
-0.06,0.15,0.65,23.38,64.51,-35.89,m
-0.03,-0.04,0.59,22.22,44.92,-56.27,m
0.10,0.00,0.61,22.46,24.96,-53.22,m
0.26,0.15,0.75,29.24,7.75,-55.30,m
0.10,-0.22,0.85,40.34,-6.59,-61.46,m
0.17,-0.37,0.83,20.26,6.77,-37.78,m
0.49,0.03,0.98,-2.50,11.23,-19.84,m
0.44,-0.16,1.01,-0.18,10.01,-39.31,m
0.42,-0.35,0.89,-8.12,16.42,-17.88,m
0.76,0.05,0.96,-29.72,13.92,4.09,m
0.85,0.17,1.06,-28.50,-5.55,-16.48,m
0.64,-0.10,1.16,-12.63,-21.85,-21.36,m
0.62,-0.10,1.22,9.64,-8.24,10.07,m
0.84,0.07,1.10,14.89,2.50,14.34,m
0.72,0.02,1.17,6.90,-36.01,-10.38,m
0.48,-0.04,1.28,-5.68,-51.82,-22.34,m
0.38,0.14,1.33,-8.48,-34.18,-17.76,m
0.37,0.29,1.35,4.46,-17.33,-19.17,m
0.25,0.15,1.36,15.38,-5.86,-29.30,m
0.26,0.03,1.32,20.45,18.31,-23.62,m
0.43,0.05,1.12,33.20,51.45,-8.73,m
0.37,-0.07,1.01,52.92,58.65,8.61,m
0.46,-0.14,0.75,55.60,73.49,27.04,m
0.46,-0.14,0.56,38.27,54.38,21.12,m
0.30,-0.13,0.54,39.37,34.12,29.85,m
0.24,-0.23,0.36,67.63,20.08,55.24,m
-0.01,-0.38,0.34,23.56,-37.11,34.91,m
-0.33,-0.21,0.78,-17.94,-55.66,23.62,m
-0.55,-0.22,0.98,5.43,-14.34,31.68,m
-0.38,-0.22,0.79,3.17,18.37,28.02,m
-0.35,-0.14,0.73,-28.87,2.20,2.56,m
-0.46,-0.05,0.87,-62.56,-14.71,-25.70,m
-0.31,0.12,0.92,-50.29,5.19,-35.52,m
-0.29,-0.07,0.81,-35.64,19.29,-58.11,m
-0.16,-0.10,0.72,-52.12,17.76,-77.70,m
-0.18,-0.04,0.67,-57.37,1.59,-95.70,m
-0.29,-0.21,0.64,-52.73,-4.21,-109.74,m
