ax,ay,az,gx,gy,gz,label
0.07,0.15,0.94,0.24,4.03,10.31,m
0.08,0.17,0.95,1.16,2.26,9.77,m
0.06,0.15,0.97,4.64,-1.22,12.02,m
0.05,0.16,0.97,5.31,1.10,14.65,m
0.04,0.14,0.98,4.03,6.47,16.05,m
0.06,0.15,0.99,3.72,10.25,18.98,m
0.06,0.15,0.98,5.19,12.33,22.46,m
0.11,0.15,0.99,6.35,15.81,23.19,m
0.14,0.12,1.00,6.41,29.66,20.81,m
0.21,0.09,1.02,10.07,25.94,19.04,m
0.31,0.12,1.03,12.08,27.22,22.22,m
0.40,0.11,1.05,7.20,24.05,17.88,m
0.43,0.10,1.12,13.18,14.59,17.76,m
0.30,0.08,1.23,23.32,11.96,15.75,m
0.37,0.12,1.18,33.94,30.15,23.62,m
0.45,0.13,1.19,43.03,30.64,27.40,m
0.54,0.02,1.05,60.42,37.17,29.72,m
0.52,-0.10,0.89,61.34,29.42,37.54,m
0.48,-0.10,0.83,31.13,22.09,23.74,m
0.42,0.10,0.82,15.81,16.05,23.44,m
0.36,0.17,0.84,50.11,1.40,44.68,m
0.37,-0.08,0.66,63.11,-8.00,43.15,m
0.16,-0.27,0.61,15.08,-29.97,11.90,m
-0.04,-0.04,0.79,-48.22,-28.69,-15.93,m
-0.03,0.17,0.81,-30.70,-27.83,4.88,m
-0.22,0.04,0.78,8.91,-32.96,30.52,m
-0.15,0.01,0.70,-17.76,-17.15,6.84,m
-0.25,0.15,0.83,-23.99,-31.68,5.80,m
-0.30,0.18,0.88,-15.32,-19.47,3.60,m
-0.26,0.18,0.90,-7.08,-9.83,1.28,m
-0.24,0.19,0.89,4.88,-4.21,-1.28,m
-0.17,0.27,0.87,2.26,1.53,-16.11,m
-0.17,0.25,0.92,5.92,1.59,-30.70,m
-0.15,0.18,0.92,22.09,6.16,-30.15,m
-0.14,0.12,0.87,32.96,8.42,-27.22,m
-0.05,0.17,0.84,30.27,10.13,-32.96,m
-0.02,0.18,0.84,30.21,6.10,-42.79,m
-0.14,0.02,0.93,37.66,4.94,-47.49,m
-0.13,-0.10,0.85,48.28,17.70,-30.76,m
-0.12,-0.18,0.77,46.88,15.08,-24.41,m
-0.19,-0.31,0.88,13.85,15.75,-42.91,m
0.11,-0.03,0.78,-18.37,43.82,-52.12,m
0.19,0.06,0.72,-12.70,32.53,-63.84,m
0.27,-0.06,0.79,1.28,17.21,-59.27,m
0.22,-0.13,0.86,3.11,9.09,-62.74,m
0.23,-0.35,0.86,1.46,12.27,-63.84,m
0.27,-0.49,0.99,0.49,1.28,-44.31,m
0.30,-0.51,1.00,-1.89,2.01,-28.69,m
0.35,-0.49,0.98,-9.64,3.78,-23.99,m
0.37,-0.48,1.01,-19.41,3.97,-19.47,m
0.37,-0.41,1.06,-21.73,-14.40,-15.93,m
0.28,-0.35,1.10,-14.65,-15.50,-14.47,m
0.26,-0.34,1.04,-8.61,-11.23,-14.10,m
0.24,-0.21,1.03,-3.17,-16.85,-5.49,m
0.15,-0.16,1.10,-1.53,-19.84,-10.74,m
0.11,-0.19,1.12,2.56,-11.84,-12.33,m
0.15,-0.20,1.10,13.49,6.35,4.46,m
0.29,-0.14,1.06,16.97,11.47,10.07,m
0.34,-0.15,1.07,13.18,6.77,-0.37,m
0.26,-0.17,1.10,10.25,0.24,-6.04,m
0.22,-0.18,1.06,5.68,8.85,-6.71,m
0.27,-0.10,1.02,13.49,11.35,6.29,m
0.36,-0.09,0.89,37.17,19.04,29.05,m
0.30,-0.22,0.79,13.37,12.33,7.93,m
0.18,-0.15,0.82,-30.94,-2.93,-20.94,m
0.08,-0.03,0.80,-27.40,-6.29,-11.84,m
0.08,-0.08,0.76,19.29,-16.48,29.42,m
0.06,-0.24,0.66,38.82,-21.61,47.67,m
0.03,-0.33,0.58,7.20,-22.46,33.08,m
-0.15,-0.21,0.76,-14.10,-37.35,24.48,m
-0.30,-0.22,0.84,3.91,-37.23,43.95,m
-0.36,-0.20,0.92,4.70,-30.82,42.66,m
-0.43,-0.26,0.96,8.85,-17.03,40.10,m
-0.30,-0.18,0.92,4.39,-8.85,31.62,m
-0.30,-0.15,0.97,0.12,-4.70,15.75,m
-0.27,-0.21,0.95,4.88,5.25,7.08,m
-0.20,-0.19,0.92,9.16,10.93,1.89,m
-0.19,-0.28,0.92,9.64,13.24,-9.64,m
-0.18,-0.33,0.92,4.52,17.82,-15.56,m
-0.23,-0.36,0.96,-0.24,11.60,-16.05,m
-0.29,-0.31,0.98,-14.83,9.03,-20.87,m
-0.26,-0.18,0.98,-30.21,14.59,-35.28,m
-0.28,-0.14,0.96,-24.66,19.10,-35.28,m
-0.31,-0.13,0.96,-13.61,26.98,-28.38,m
-0.25,-0.09,0.92,-14.16,33.63,-40.71,m
-0.27,-0.19,0.84,-6.90,42.05,-51.64,m
-0.20,-0.32,0.81,-4.15,50.66,-47.36,m
0.08,-0.25,0.64,-14.34,55.85,-34.97,m
0.09,-0.03,0.67,-58.72,18.62,-80.14,m
-0.23,-0.22,0.85,-69.89,-4.76,-107.12,m
-0.01,-0.14,0.88,-69.52,17.21,-78.43,m
0.41,0.19,0.82,-64.21,19.65,-74.10,m
0.15,-0.06,0.88,-50.23,-16.66,-105.35,m
0.36,-0.05,1.05,-27.28,0.18,-73.24,m
0.43,-0.14,1.10,0.37,4.15,-55.48,m
0.36,-0.35,1.08,-2.32,4.76,-58.23,m
0.40,-0.35,0.98,-3.78,-5.86,-38.45,m
0.45,-0.16,0.97,-14.34,-1.95,-25.63,m
0.39,-0.05,1.00,-20.94,-12.08,-33.14,m
0.19,-0.09,1.06,-8.91,-21.55,-28.32,m
0.16,-0.10,0.98,0.18,-8.06,-14.59,m
0.17,-0.05,0.94,3.78,-5.80,-3.23,m
0.14,-0.04,0.94,0.24,-7.45,-3.85,m
0.09,-0.02,0.97,-7.81,-10.62,-6.71,m
0.01,0.02,1.03,-6.65,-8.79,-4.76,m
-0.02,-0.00,1.04,0.61,1.65,-0.55,m
0.03,0.02,1.02,-0.67,7.75,-0.37,m
0.04,0.02,0.99,0.37,9.77,-2.56,m
0.01,0.00,0.97,0.55,7.93,-3.48,m
-0.00,-0.02,0.96,-0.98,9.34,-0.73,m
0.05,0.03,0.93,0.49,12.63,3.91,m
0.04,0.00,0.94,2.26,11.35,5.07,m
0.10,-0.04,0.88,-2.32,10.62,3.48,m
0.05,-0.05,0.91,-12.15,0.55,1.40,m
0.03,0.02,0.95,-11.05,-0.12,7.81,m
