ax,ay,az,gx,gy,gz,label
0.14,0.35,0.89,-9.03,7.75,0.18,m
0.10,0.33,0.89,-8.67,5.68,-3.85,m
0.11,0.33,0.90,-7.87,7.32,-4.88,m
0.10,0.34,0.90,-3.97,1.40,-5.00,m
0.05,0.33,0.94,-6.47,5.74,-10.86,m
0.10,0.33,0.94,-4.21,13.92,-10.50,m
0.11,0.31,0.94,-5.07,13.98,-20.26,m
0.17,0.27,0.89,-10.01,13.43,-31.92,m
0.20,0.25,0.90,-4.76,13.12,-18.68,m
0.27,0.25,0.92,14.04,15.20,-6.10,m
0.32,0.24,0.95,4.03,17.33,1.22,m
0.38,0.23,0.97,-1.22,18.80,-2.81,m
0.48,0.21,1.00,-4.15,17.27,-0.79,m
0.50,0.35,1.06,-0.06,13.18,6.41,m
0.50,0.37,1.19,4.70,21.61,7.14,m
0.46,0.41,1.17,0.37,35.83,-4.03,m
0.54,0.46,1.07,2.62,44.19,-11.54,m
0.70,0.51,0.91,13.79,32.59,-11.66,m
0.66,0.47,0.79,10.93,16.05,-28.08,m
0.55,0.46,0.80,4.70,6.41,-38.51,m
0.55,0.46,0.74,21.61,4.46,-25.57,m
0.72,0.42,0.55,51.27,-10.80,-0.92,m
0.58,0.31,0.46,44.13,-49.80,-23.32,m
0.02,0.14,0.52,9.03,-77.64,-58.29,m
-0.12,0.25,0.62,24.11,-69.03,-14.83,m
-0.27,0.26,0.63,47.73,-75.99,22.46,m
-0.47,0.19,0.66,27.10,-66.28,-10.38,m
-0.53,0.15,0.68,0.85,-46.63,-39.61,m
-0.56,0.26,0.78,0.85,-45.35,-32.90,m
-0.67,0.26,0.83,5.86,-30.82,-36.38,m
-0.61,0.18,0.85,11.54,-18.62,-44.56,m
-0.51,0.06,0.82,25.76,-6.29,-35.89,m
-0.39,-0.04,0.74,23.38,11.84,-31.68,m
-0.17,-0.05,0.62,4.76,28.20,-27.47,m
-0.00,0.10,0.75,-11.29,25.57,-27.34,m
0.05,0.24,0.76,-11.72,21.36,-32.90,m
0.04,0.17,0.79,-4.94,12.15,-48.95,m
-0.01,0.02,0.82,-4.33,7.81,-45.72,m
0.29,0.20,0.91,-10.86,26.37,-29.17,m
0.52,0.29,0.90,-3.05,13.61,-40.71,m
0.46,0.06,1.00,11.05,-28.93,-49.93,m
0.41,-0.14,1.16,13.37,-43.76,-39.55,m
0.52,-0.16,1.28,13.24,-15.56,-25.15,m
0.66,-0.09,1.30,28.99,-23.19,-13.12,m
0.47,-0.20,1.35,35.95,-49.87,-27.89,m
0.26,-0.38,1.29,17.64,-44.19,-42.24,m
0.22,-0.23,1.27,4.39,-27.65,-28.99,m
0.22,-0.03,1.23,14.34,-20.69,-2.87,m
0.19,-0.06,1.16,21.91,-15.93,-2.81,m
0.17,-0.12,1.09,20.81,-7.14,-1.22,m
0.22,-0.22,1.01,19.10,-0.67,10.13,m
0.18,-0.28,0.92,-2.44,-9.58,5.55,m
0.01,-0.16,0.97,-2.08,-22.22,28.26,m
-0.08,-0.19,0.83,-9.95,-18.55,34.85,m
-0.22,-0.01,0.87,-21.55,-18.92,34.00,m
-0.29,0.03,0.82,2.93,-10.68,59.51,m
-0.23,-0.06,0.61,-1.28,-6.10,36.62,m
-0.43,0.06,0.71,-21.73,-35.52,19.04,m
-0.57,0.19,0.82,-28.93,-18.19,3.30,m
-0.64,0.26,0.91,-22.89,7.26,-10.38,m
-0.55,0.26,0.86,-6.23,27.47,-10.93,m
-0.58,0.21,0.79,0.49,45.84,-19.04,m
-0.47,0.20,0.80,1.77,43.33,-32.10,m
-0.45,0.17,0.84,4.27,44.62,-46.81,m
-0.36,0.10,0.76,9.77,60.49,-51.57,m
-0.45,-0.02,0.73,5.31,63.35,-57.37,m
-0.45,-0.09,0.80,-18.01,56.82,-72.27,m
-0.25,-0.09,0.78,-12.57,69.27,-58.11,m
-0.14,-0.09,0.64,-14.40,61.04,-60.79,m
-0.15,-0.16,0.57,-59.02,33.26,-101.01,m
-0.10,-0.01,0.78,-113.77,-2.93,-153.14,m
0.21,0.32,0.87,-98.33,-5.37,-151.73,m
0.14,0.22,0.81,-48.52,-15.93,-125.43,m
0.08,0.03,0.80,-33.81,-28.32,-138.31,m
0.25,-0.08,0.95,-18.68,-45.47,-116.09,m
0.34,-0.08,1.08,1.10,-47.85,-85.02,m
0.28,-0.20,1.18,12.45,-49.38,-73.49,m
0.32,-0.30,1.19,22.40,-42.36,-52.86,m
0.43,-0.29,1.20,17.52,-27.83,-23.62,m
0.40,-0.18,1.22,-5.43,-42.97,-30.94,m
0.05,-0.15,1.25,-25.76,-42.24,-26.55,m
0.06,0.10,1.21,-25.57,-21.97,-1.46,m
0.07,0.25,1.18,-16.17,-9.22,0.85,m
0.05,0.22,1.10,-5.92,1.16,-8.54,m
-0.01,0.16,1.03,7.81,12.88,-2.14,m
0.05,0.13,0.94,19.84,24.60,11.66,m
0.10,0.09,0.90,21.55,23.80,14.59,m
0.14,0.10,0.87,15.50,18.92,9.52,m
0.05,0.06,0.89,2.81,10.25,-0.98,m
0.01,0.08,0.91,-5.86,8.79,2.26,m
0.06,0.20,0.93,-4.88,7.08,7.32,m
0.04,0.19,0.93,-3.48,5.86,0.98,m
0.03,0.16,0.92,-2.38,4.46,-1.04,m
0.02,0.16,0.93,-1.71,4.94,-1.53,m
0.00,0.13,0.95,2.14,6.84,0.12,m
0.03,0.11,0.94,6.41,11.05,5.86,m
0.09,0.09,0.92,3.85,8.73,6.77,m
0.04,0.10,0.95,-3.91,4.64,4.33,m
0.02,0.14,0.97,-0.55,8.42,10.44,m
0.09,0.15,0.93,2.14,11.29,11.78,m
0.07,0.14,0.93,-2.14,5.98,5.31,m
0.05,0.17,0.95,-2.20,7.20,4.27,m
0.09,0.16,0.93,1.83,10.25,3.78,m
0.09,0.13,0.92,2.69,6.29,2.62,m
0.08,0.12,0.92,1.22,4.46,2.56,m
0.08,0.13,0.92,-0.12,2.69,2.08,m
0.05,0.13,0.94,-0.73,2.62,2.44,m
0.07,0.15,0.94,0.12,4.52,2.56,m
0.05,0.15,0.94,1.53,3.91,2.32,m
0.07,0.14,0.93,4.82,5.07,2.69,m
0.07,0.11,0.93,5.49,5.19,2.87,m
0.09,0.09,0.91,1.28,5.49,1.77,m
0.07,0.13,0.93,-0.85,3.36,3.54,m
0.07,0.14,0.93,2.87,4.94,5.13,m
0.07,0.09,0.92,3.30,3.36,5.37,m
