ax,ay,az,gx,gy,gz,label
0.13,0.09,0.97,4.46,0.98,0.24,m
0.09,0.09,0.99,2.69,-4.21,-0.18,m
0.10,0.08,1.01,-0.31,-4.33,-2.44,m
0.10,0.09,1.03,-5.43,-3.30,1.22,m
0.11,0.13,1.06,-11.29,-6.35,4.52,m
0.11,0.15,1.08,-10.44,-11.96,2.81,m
0.00,0.17,1.08,-4.76,-17.94,-4.82,m
-0.11,0.07,1.06,-1.95,-15.63,-4.15,m
-0.06,-0.03,1.06,-8.24,-11.54,2.62,m
-0.13,-0.06,1.08,-14.95,-14.40,3.11,m
-0.19,0.00,1.08,-23.25,-21.73,-7.14,m
-0.40,0.07,1.13,-23.68,-26.98,-26.67,m
-0.38,0.17,1.19,-22.22,-18.68,-32.35,m
-0.34,0.29,1.19,-22.22,-8.00,-15.56,m
-0.41,0.20,1.07,-12.39,-7.39,-1.71,m
-0.52,0.05,0.89,-14.59,-17.27,4.94,m
-0.53,0.23,0.85,-13.61,-10.74,20.14,m
-0.23,0.14,0.83,1.16,27.22,9.83,m
-0.23,0.12,0.70,-8.73,39.25,31.37,m
-0.07,0.18,0.70,-3.78,60.97,56.82,m
0.66,0.08,0.69,4.88,81.24,26.49,m
0.70,0.12,0.67,-17.88,52.92,35.40,m
0.54,0.39,0.69,-22.52,33.39,50.60,m
0.90,0.43,0.78,-0.49,34.55,9.70,m
0.90,0.34,0.79,10.31,4.76,-7.75,m
0.62,0.34,0.71,12.33,-29.66,-8.00,m
0.51,0.31,0.67,15.63,-25.27,-2.62,m
0.47,0.35,0.66,14.77,-48.77,-2.14,m
0.30,0.40,0.72,23.13,-64.82,-31.13,m
0.29,0.33,0.73,35.28,-36.87,-42.72,m
0.32,0.11,0.74,26.25,-22.83,-39.18,m
0.21,0.20,0.72,10.74,-25.94,-34.55,m
-0.02,0.27,0.74,11.41,-28.81,-45.96,m
0.02,-0.02,0.64,5.13,-9.22,-53.96,m
0.06,-0.10,0.72,-10.99,2.01,-44.74,m
-0.13,0.20,0.77,-23.50,6.47,-18.01,m
-0.15,0.15,0.76,-17.88,28.69,-6.59,m
-0.00,0.14,0.86,-25.88,24.29,-22.83,m
-0.33,0.22,0.86,-27.16,23.86,-42.24,m
-0.50,0.29,1.05,-27.95,34.91,-39.67,m
-0.34,0.34,1.19,-27.04,43.70,-37.84,m
-0.42,0.38,1.12,-13.18,31.80,-55.42,m
-0.57,0.26,1.15,-3.66,24.05,-55.60,m
-0.21,0.19,1.21,-11.78,7.51,-8.30,m
-0.27,0.24,1.17,-18.01,4.03,-1.10,m
-0.36,0.32,1.10,-20.08,-0.73,-4.03,m
